attractiveness,disclosure,threshold,matches,true_satisfaction
0.685754,0.681345,0.5,14,10
0.530209,0.985846,0.5,3,3
0.52043,0.761033,0.5,8,8
0.676378,0.393731,0.5,14,14
0.577963,0.735294,0.5,12,10
0.680832,0.461728,0.5,15,13
0.743402,0.417804,0.5,11,6
0.577679,0.333832,0.5,9,8
0.517266,0.526257,0.5,7,5
0.699402,0.792131,0.5,13,11
0.417121,0.938718,0.5,0,0
0.498745,0.890696,0.5,4,4
0.43316,0.831781,0.5,0,0
0.605862,0.927481,0.5,9,7
0.66159,0.870208,0.5,18,16
0.418202,0.681843,0.5,1,1
0.6592,0.557496,0.5,13,12
0.776636,0.953379,0.5,33,24
0.333533,0.3526,0.5,3,3
0.401278,0.593062,0.5,4,3
0.502667,0.38047,0.5,9,8
0.600633,0.899259,0.5,6,6
0.563607,0.384908,0.5,7,6
0.475921,0.853268,0.5,6,6
0.512606,0.906145,0.5,2,2
0.500561,0.609667,0.5,6,5
0.641825,0.910792,0.5,10,10
0.610634,0.563411,0.5,8,8
0.61919,0.88724,0.5,9,7
0.483842,0.827517,0.5,2,2
0.463811,0.386741,0.5,3,3
0.574449,0.865465,0.5,6,5
0.837564,0.320405,0.5,20,15
0.465945,0.384919,0.5,7,7
0.449015,0.925062,0.5,2,1
0.571638,0.550876,0.5,6,6
0.507467,0.950496,0.5,7,5
0.661012,0.857607,0.5,14,11
0.52559,0.843099,0.5,3,3
0.580622,0.891416,0.5,11,11
0.51648,0.909283,0.5,2,2
0.551423,0.469936,0.5,8,7
0.803247,0.755489,0.5,22,18
0.444407,0.754399,0.5,1,1
0.527176,0.626966,0.5,7,4
0.383923,0.94834,0.5,1,1
0.447864,0.656775,0.5,5,3
0.59233,0.315935,0.5,12,8
0.635362,0.90117,0.5,15,14
0.821051,0.416706,0.5,16,15
0.495493,0.763951,0.5,6,4
0.717465,0.22182,0.5,14,11
0.522322,0.889816,0.5,4,3
0.651984,0.921854,0.5,19,19
0.45602,0.638386,0.5,1,1
0.627211,0.26772,0.5,7,5
0.45039,0.906615,0.5,2,2
0.88622,0.685128,0.5,32,29
0.601559,0.651536,0.5,8,6
0.499584,0.390194,0.5,8,5
0.709683,0.855648,0.5,17,15
0.605201,0.845811,0.5,11,9
0.690391,0.403647,0.5,14,14
0.575143,0.983357,0.5,5,5
0.599471,0.714255,0.5,11,7
0.390361,0.324519,0.5,9,9
0.528837,0.286224,0.5,5,4
0.626179,0.493542,0.5,13,10
0.727235,0.314142,0.5,19,15
0.768823,0.589535,0.5,17,11
0.526041,0.698365,0.5,6,4
0.649615,0.238974,0.5,11,11
0.498758,0.916093,0.5,3,3
0.761462,0.867417,0.5,26,21
0.776078,0.502114,0.5,14,12
0.820319,0.882654,0.5,30,22
0.517182,0.865701,0.5,1,1
0.666835,0.279122,0.5,12,9
0.85627,0.409225,0.5,15,13
0.63724,0.620747,0.5,10,8
0.443249,0.219839,0.5,9,6
0.576753,0.390327,0.5,6,5
0.644547,0.443876,0.5,11,10
0.5257,0.768065,0.5,6,6
0.680926,0.664238,0.5,20,18
0.619413,0.392492,0.5,13,5
0.585167,0.225176,0.5,7,6
0.509316,0.73796,0.5,5,5
0.665236,0.389617,0.5,10,10
0.601973,0.316027,0.5,17,15
0.462279,0.745892,0.5,4,4
0.768673,0.273139,0.5,15,11
0.64777,0.85205,0.5,18,14
0.607562,0.99801,0.5,16,13
0.199036,0.328129,0.5,3,2
0.424627,0.564427,0.5,3,3
0.683221,0.954862,0.5,19,18
0.650997,0.521133,0.5,14,12
0.496603,0.56601,0.5,8,7
0.474533,0.926759,0.5,1,1
0.816451,0.497078,0.5,18,16
0.49469,0.82696,0.5,3,2
0.823472,0.947718,0.5,32,29
0.636153,0.516263,0.5,9,7
0.437164,0.69134,0.5,3,3
0.555351,0.789167,0.5,3,2
0.521152,0.428685,0.5,8,5
0.59358,0.830471,0.5,7,5
0.820277,0.691028,0.5,27,21
0.573696,0.905767,0.5,7,4
0.766383,0.385664,0.5,12,8
0.403628,0.725051,0.5,4,4
0.674386,0.437308,0.5,13,11
0.56543,0.86089,0.5,9,8
0.419999,0.923959,0.5,4,3
0.497471,0.942973,0.5,2,2
0.477907,0.291286,0.5,9,9
0.452993,0.96263,0.5,2,2
0.378989,0.871677,0.5,0,0
0.640161,0.924023,0.5,13,10
0.511598,0.338725,0.5,8,6
0.762095,0.271139,0.5,9,7
0.770423,0.802408,0.5,20,15
0.42646,0.626084,0.5,3,3
0.539045,0.364384,0.5,5,4
0.192596,0.436368,0.5,3,3
0.754882,0.722318,0.5,19,16
0.259543,0.979719,0.5,0,0
0.480608,0.316009,0.5,5,5
0.595867,0.732597,0.5,9,9
0.882002,0.673168,0.5,30,25
0.611831,0.237285,0.5,6,6
0.44296,0.434,0.5,9,7
0.592644,0.946503,0.5,9,8
0.411443,0.99218,0.5,0,0
0.455745,0.52371,0.5,1,1
0.470269,0.723222,0.5,3,3
0.754205,0.736313,0.5,21,18
0.683593,0.973533,0.5,20,18
0.654927,0.812681,0.5,12,11
0.470061,0.766013,0.5,3,3
0.66283,0.540217,0.5,9,6
0.401419,0.70557,0.5,0,0
0.803292,0.598864,0.5,22,18
0.596972,0.33482,0.5,8,5
0.429916,0.450833,0.5,7,7
0.551907,0.846893,0.5,4,3
0.676537,0.319432,0.5,15,13
0.360492,0.298222,0.5,7,4
0.722288,0.991056,0.5,29,22
0.600865,0.58626,0.5,9,8
0.612796,0.699649,0.5,7,6
0.703029,0.741962,0.5,17,15
0.742617,0.487997,0.5,12,10
0.550686,0.863343,0.5,7,6
0.456468,0.371415,0.5,7,6
0.494911,0.948943,0.5,2,1
0.610972,0.638945,0.5,13,11
0.56883,0.927051,0.5,6,2
0.689459,0.429975,0.5,12,10
0.725189,0.654811,0.5,18,16
0.501819,0.753092,0.5,5,3
0.505222,0.803916,0.5,6,5
0.790138,0.413463,0.5,7,6
0.336833,0.81143,0.5,0,0
0.438008,0.266763,0.5,16,13
0.652857,0.684033,0.5,9,7
0.812358,0.433953,0.5,29,21
0.731838,0.843923,0.5,20,16
0.411871,0.86311,0.5,1,1
0.49233,0.732249,0.5,10,9
0.331197,0.21314,0.5,9,9
0.450413,0.396104,0.5,6,4
0.548441,0.942409,0.5,5,5
0.717877,0.40279,0.5,13,8
0.646599,0.293689,0.5,17,14
0.334411,0.616584,0.5,0,0
0.568555,0.938627,0.5,4,3
0.731624,0.424522,0.5,15,9
0.529083,0.37251,0.5,15,13
0.68429,0.666381,0.5,10,9
0.454038,0.78276,0.5,3,3
0.641181,0.565508,0.5,11,10
0.4905,0.740993,0.5,4,3
0.51315,0.589268,0.5,1,0
0.745729,0.438583,0.5,15,13
0.279122,0.201946,0.5,9,8
0.354209,0.900443,0.5,0,0
0.39066,0.701144,0.5,4,3
0.836463,0.430386,0.5,17,12
0.552215,0.46145,0.5,10,9
0.912688,0.258073,0.5,16,13
0.594754,0.291601,0.5,4,3
0.816958,0.635725,0.5,16,15
0.868041,0.970522,0.5,32,26
0.632313,0.609252,0.5,9,7
0.429447,0.408861,0.5,12,7
0.603689,0.536821,0.5,5,5
0.486186,0.994153,0.5,3,3
0.767736,0.217504,0.5,10,9
0.344421,0.507899,0.5,7,7
0.79041,0.281955,0.5,12,11
0.859103,0.435072,0.5,18,17
0.552165,0.858887,0.5,3,2
0.653408,0.514849,0.5,9,6
0.426451,0.210426,0.5,11,10
0.827707,0.463273,0.5,20,16
0.54662,0.347291,0.5,9,8
0.654225,0.445861,0.5,16,14
0.869825,0.429263,0.5,16,14
0.827016,0.708226,0.5,28,26
0.771492,0.844557,0.5,19,14
0.436416,0.414636,0.5,8,7
0.619642,0.415789,0.5,13,8
0.681239,0.936474,0.5,16,11
0.857055,0.321603,0.5,17,16
0.649909,0.795789,0.5,11,10
0.508116,0.544046,0.5,9,8
0.562381,0.624657,0.5,5,5
0.626927,0.701283,0.5,10,10
0.675665,0.923823,0.5,16,15
0.529929,0.983413,0.5,3,2
0.671631,0.596066,0.5,11,10
0.397827,0.609679,0.5,6,6
0.62709,0.832466,0.5,7,4
0.592638,0.491586,0.5,11,9
0.741164,0.986661,0.5,32,27
0.592772,0.302981,0.5,14,10
0.558384,0.965799,0.5,5,3
0.589789,0.878991,0.5,4,3
0.766982,0.574767,0.5,21,17
0.393667,0.468709,0.5,3,2
0.515614,0.390874,0.5,4,4
0.504345,0.585812,0.5,5,4
0.471061,0.21615,0.5,9,9
0.649768,0.546322,0.5,12,8
0.658624,0.249712,0.5,11,8
0.558962,0.704446,0.5,6,4
0.503638,0.637019,0.5,5,4
0.443506,0.779702,0.5,6,5
0.478032,0.605714,0.5,4,4
0.453094,0.622058,0.5,5,5
0.847544,0.846336,0.5,30,24
0.558978,0.414139,0.5,11,7
0.531515,0.242805,0.5,18,17
0.353422,0.574433,0.5,0,0
0.52839,0.262052,0.5,15,12
0.608407,0.56752,0.5,14,13
0.334464,0.909662,0.5,0,0
0.365801,0.965306,0.5,1,1
0.604886,0.303638,0.5,13,11
0.346368,0.277189,0.5,7,6
0.578492,0.924261,0.5,11,10
0.634321,0.405945,0.5,8,6
0.385816,0.875174,0.5,3,3
0.733822,0.567958,0.5,19,15
0.46084,0.406323,0.5,8,7
0.542338,0.860934,0.5,11,9
0.737396,0.371837,0.5,20,18
0.494112,0.472339,0.5,8,8
0.563795,0.647622,0.5,4,4
0.78916,0.304233,0.5,16,15
0.586226,0.566845,0.5,9,5
0.581001,0.877599,0.5,4,4
0.903103,0.253,0.5,20,14
0.390071,0.648771,0.5,1,0
0.784475,0.852105,0.5,18,14
0.573197,0.252125,0.5,16,15
0.473392,0.508769,0.5,9,9
0.592329,0.762785,0.5,13,8
0.667847,0.756491,0.5,10,9
0.764756,0.491715,0.5,14,14
0.364021,0.786211,0.5,1,1
0.526767,0.745332,0.5,10,6
0.600631,0.58687,0.5,10,9
0.682038,0.865866,0.5,20,19
0.649559,0.38495,0.5,14,11
0.715079,0.528752,0.5,20,16
0.472889,0.954739,0.5,1,1
0.570165,0.770824,0.5,6,5
0.578265,0.578066,0.5,9,7
0.536986,0.739957,0.5,4,3
0.533716,0.963474,0.5,5,5
0.605975,0.419348,0.5,9,8
0.526888,0.948697,0.5,4,4
0.314817,0.241327,0.5,9,8
0.603672,0.438652,0.5,11,8
0.515051,0.925056,0.5,5,4
0.620196,0.906765,0.5,11,10
0.896515,0.761446,0.5,38,33
0.754506,0.736196,0.5,14,13
0.799173,0.375728,0.5,17,11
0.53325,0.260215,0.5,9,6
0.332229,0.829893,0.5,1,1
0.400114,0.231007,0.5,12,8
0.721809,0.899435,0.5,18,16
0.483497,0.695157,0.5,5,4
0.725215,0.667319,0.5,17,16
0.536771,0.280051,0.5,6,6
0.673243,0.423478,0.5,13,11
0.510021,0.82109,0.5,2,2
0.760956,0.412767,0.5,20,17
0.69114,0.442389,0.5,14,12
0.387252,0.592725,0.5,2,2
0.539542,0.911929,0.5,5,5
0.253125,0.346674,0.5,4,4
0.671723,0.806455,0.5,16,13
0.462647,0.439231,0.5,5,5
0.641834,0.806385,0.5,16,8
0.455553,0.960586,0.5,2,2
0.565603,0.407759,0.5,7,7
0.66388,0.779959,0.5,16,11
0.650849,0.694205,0.5,15,13
0.627723,0.788585,0.5,11,7
0.706311,0.351578,0.5,17,12
0.692128,0.557786,0.5,13,11
0.71788,0.97378,0.5,22,18
0.344259,0.619606,0.5,3,3
0.579372,0.628329,0.5,7,4
0.769783,0.874843,0.5,34,28
0.644588,0.205957,0.5,14,11
0.674303,0.300872,0.5,15,12
0.280272,0.249652,0.5,6,5
0.856315,0.998261,0.5,33,28
0.587413,0.35473,0.5,11,9
0.404088,0.815151,0.5,2,2
0.590701,0.428264,0.5,10,7
0.602408,0.254523,0.5,12,10
0.775194,0.292047,0.5,14,13
0.549843,0.262168,0.5,12,10
0.649394,0.973143,0.5,11,8
0.616092,0.228288,0.5,10,10
0.65012,0.26787,0.5,16,14
0.728046,0.983027,0.5,31,27
0.639078,0.918468,0.5,10,7
0.263854,0.739679,0.5,0,0
0.705038,0.242714,0.5,10,8
0.571735,0.265718,0.5,11,10
0.837898,0.758167,0.5,37,32
0.521784,0.304163,0.5,10,8
0.521987,0.729872,0.5,5,2
0.733226,0.710189,0.5,18,15
0.723575,0.659633,0.5,8,5
0.597745,0.982367,0.5,9,5
0.582083,0.978406,0.5,10,10
0.695731,0.81066,0.5,14,12
0.708421,0.895083,0.5,19,13
0.763663,0.855192,0.5,18,16
0.445993,0.78692,0.5,2,2
0.524652,0.437786,0.5,6,3
0.654387,0.933365,0.5,17,15
0.407453,0.252661,0.5,10,10
0.709396,0.541127,0.5,10,9
0.707769,0.396729,0.5,14,13
0.319533,0.94551,0.5,0,0
0.753513,0.529779,0.5,14,11
0.499928,0.739309,0.5,6,5
0.625832,0.713478,0.5,11,11
0.483662,0.332278,0.5,7,4
0.449397,0.75459,0.5,6,5
0.786361,0.946201,0.5,30,26
0.413087,0.873274,0.5,2,1
0.536775,0.700248,0.5,4,4
0.54373,0.993166,0.5,8,7
0.587948,0.397965,0.5,11,9
0.734119,0.513415,0.5,13,10
0.724794,0.345068,0.5,9,8
0.571487,0.826963,0.5,9,7
0.669562,0.590601,0.5,6,4
0.220321,0.505832,0.5,1,0
0.423301,0.5682,0.5,1,1
0.516597,0.565931,0.5,3,2
0.814209,0.340121,0.5,17,13
0.784694,0.812271,0.5,24,21
0.500404,0.225222,0.5,9,8
0.397977,0.704006,0.5,1,1
0.47128,0.648476,0.5,2,2
0.471059,0.676099,0.5,5,5
0.632764,0.571548,0.5,12,11
0.746363,0.361852,0.5,19,17
0.47919,0.892457,0.5,1,1
0.615134,0.969536,0.5,19,15
0.577868,0.554866,0.5,9,9
0.377816,0.725924,0.5,1,1
0.631849,0.507486,0.5,11,8
0.904113,0.681714,0.5,27,24
0.564205,0.591645,0.5,6,5
0.50537,0.724259,0.5,7,4
0.629413,0.905649,0.5,15,12
0.287106,0.916939,0.5,0,0
0.918331,0.410918,0.5,17,14
0.350626,0.818544,0.5,0,0
0.637895,0.859383,0.5,11,9
0.746414,0.384688,0.5,11,9
0.747033,0.60602,0.5,12,8
0.580955,0.467784,0.5,9,8
0.438474,0.834873,0.5,1,0
0.68844,0.609286,0.5,17,16
0.714872,0.453213,0.5,13,10
0.673211,0.252729,0.5,10,6
0.752977,0.686838,0.5,16,13
0.801583,0.684756,0.5,21,14
0.522945,0.759121,0.5,8,7
0.549745,0.349532,0.5,9,6
0.835028,0.407136,0.5,13,12
0.642976,0.633037,0.5,11,9
0.544811,0.545066,0.5,12,9
0.606355,0.506872,0.5,12,9
0.825539,0.58619,0.5,26,21
0.574461,0.410491,0.5,11,9
0.509531,0.23726,0.5,9,8
0.483918,0.309857,0.5,9,8
0.829013,0.583142,0.5,21,16
0.322075,0.808083,0.5,0,0
0.4534,0.357108,0.5,10,8
0.931212,0.541388,0.5,21,19
0.572328,0.279956,0.5,6,5
0.617329,0.92053,0.5,9,7
0.452715,0.973454,0.5,3,2
0.469575,0.648213,0.5,3,2
0.685417,0.604812,0.5,13,12
0.488013,0.528798,0.5,5,3
0.699572,0.281117,0.5,9,7
0.702472,0.612261,0.5,14,11
0.520295,0.896903,0.5,5,5
0.619753,0.782874,0.5,11,11
0.812449,0.529588,0.5,17,13
0.512276,0.860158,0.5,4,3
0.652086,0.781367,0.5,9,8
0.658284,0.620417,0.5,14,12
0.451705,0.220509,0.5,11,8
0.64149,0.442442,0.5,11,7
0.707698,0.240998,0.5,9,7
0.661856,0.440181,0.5,13,11
0.568285,0.506862,0.5,9,9
0.679396,0.448642,0.5,7,6
0.709584,0.395437,0.5,5,5
0.387963,0.83411,0.5,4,3
0.568614,0.568787,0.5,9,9
0.442005,0.375778,0.5,11,8
0.643859,0.317208,0.5,11,5
0.487974,0.654827,0.5,6,5
0.822826,0.865345,0.5,27,23
0.736852,0.895718,0.5,22,19
0.616806,0.615338,0.5,9,8
0.496194,0.433488,0.5,9,7
0.723626,0.281234,0.5,19,16
0.774011,0.748734,0.5,21,15
0.647658,0.752546,0.5,10,10
0.626091,0.208348,0.5,12,11
0.393031,0.92377,0.5,1,0
0.880405,0.487914,0.5,15,15
0.656554,0.625452,0.5,11,10
0.709916,0.45351,0.5,15,13
0.820322,0.898431,0.5,26,22
0.632668,0.479082,0.5,12,9
0.620918,0.629756,0.5,10,10
0.766951,0.418756,0.5,17,14
0.658004,0.314547,0.5,15,10
0.570343,0.586957,0.5,9,7
0.590033,0.446566,0.5,14,12
0.461967,0.507927,0.5,8,6
0.564166,0.774369,0.5,5,3
0.470999,0.289654,0.5,9,8
0.612465,0.81521,0.5,6,6
0.974286,0.871698,0.5,37,26
0.487964,0.959703,0.5,3,3
0.686581,0.650275,0.5,12,10
0.676274,0.736653,0.5,14,13
0.786205,0.412433,0.5,11,8
0.260153,0.224025,0.5,7,5
0.660036,0.329917,0.5,10,9
0.57459,0.749249,0.5,13,10
0.673107,0.593304,0.5,11,6
0.73873,0.804949,0.5,26,22
0.424754,0.746717,0.5,6,6
0.592695,0.275943,0.5,13,11
0.636419,0.214497,0.5,8,5
0.478476,0.590172,0.5,7,7
0.552868,0.991291,0.5,4,4
0.434547,0.879774,0.5,1,1
0.746832,0.718193,0.5,14,10
0.656406,0.512979,0.5,11,11
0.52852,0.732658,0.5,4,4
0.502238,0.932623,0.5,2,2
0.53441,0.560807,0.5,5,5
0.408167,0.781157,0.5,3,3
0.459148,0.2208,0.5,7,6
0.920935,0.552622,0.5,33,29
0.651731,0.574624,0.5,13,11
0.650544,0.488902,0.5,14,11
0.505457,0.690452,0.5,6,5
0.378753,0.817594,0.5,1,0
0.685577,0.851522,0.5,20,15
0.531995,0.269852,0.5,8,7
0.810682,0.903183,0.5,32,27
0.839721,0.740793,0.5,18,16
0.722621,0.801334,0.5,15,14
0.532145,0.569538,0.5,6,5
0.611983,0.356442,0.5,16,12
0.521399,0.665263,0.5,11,7
0.792511,0.635588,0.5,17,14
0.54225,0.607819,0.5,8,7
0.620912,0.293189,0.5,13,12
0.504531,0.802153,0.5,0,0
0.665679,0.575163,0.5,11,9
0.361887,0.923296,0.5,1,1
0.719874,0.620907,0.5,17,13
0.524375,0.851906,0.5,4,4
0.690485,0.606731,0.5,9,8
0.719736,0.647275,0.5,14,13
0.452935,0.233479,0.5,14,12
0.761916,0.909425,0.5,23,20
0.625332,0.656694,0.5,9,8
0.480016,0.497487,0.5,6,5
0.619901,0.777933,0.5,10,9
0.218371,0.844717,0.5,0,0
0.875752,0.534783,0.5,21,16
0.593091,0.489385,0.5,9,8
0.684842,0.448794,0.5,9,8
0.3625,0.375477,0.5,9,5
0.356042,0.857622,0.5,1,1
0.53521,0.652781,0.5,5,5
0.671128,0.581687,0.5,9,8
0.391917,0.844594,0.5,2,2
0.782726,0.508823,0.5,10,8
0.580442,0.853273,0.5,6,5
0.640712,0.239236,0.5,15,10
0.749524,0.980176,0.5,26,22
0.47362,0.967615,0.5,4,3
0.465449,0.418159,0.5,7,5
0.703236,0.65687,0.5,16,13
0.504882,0.348049,0.5,7,4
0.626939,0.808551,0.5,7,6
0.613766,0.351749,0.5,13,11
0.862072,0.310944,0.5,11,10
0.486852,0.994481,0.5,5,4
0.660499,0.270179,0.5,12,11
0.749747,0.479405,0.5,18,15
0.637858,0.68276,0.5,11,8
0.590543,0.734498,0.5,9,8
0.627941,0.268832,0.5,15,12
0.374086,0.667751,0.5,1,1
0.512419,0.78614,0.5,7,7
0.684741,0.671263,0.5,7,3
0.80513,0.710044,0.5,20,16
0.658038,0.744673,0.5,11,9
0.688474,0.95369,0.5,11,8
0.861023,0.603321,0.5,15,14
0.627776,0.811531,0.5,10,9
0.677631,0.881248,0.5,16,14
0.41072,0.642894,0.5,4,4
0.581272,0.445489,0.5,11,10
0.619319,0.824337,0.5,7,7
0.91389,0.442703,0.5,20,15
0.671003,0.239854,0.5,6,5
0.589181,0.205358,0.5,14,12
0.673519,0.372669,0.5,10,9
0.413686,0.55146,0.5,5,5
0.723126,0.430552,0.5,14,12
0.604455,0.493342,0.5,8,6
0.59413,0.919809,0.5,12,9
0.573097,0.549297,0.5,12,11
0.538922,0.625253,0.5,3,2
0.617579,0.399003,0.5,11,10
0.727061,0.979716,0.5,21,18
0.492299,0.308691,0.5,11,8
0.507091,0.999577,0.5,4,3
0.364928,0.232308,0.5,16,15
0.774429,0.439964,0.5,14,10
0.694548,0.690748,0.5,17,14
0.569411,0.670232,0.5,10,8
0.628362,0.751888,0.5,9,8
0.384662,0.624639,0.5,2,2
0.415658,0.523004,0.5,4,3
0.673943,0.47935,0.5,12,10
0.446949,0.512487,0.5,1,1
0.618173,0.217658,0.5,12,11
0.233906,0.921374,0.5,0,0
0.553536,0.512147,0.5,12,10
0.860354,0.414657,0.5,16,14
0.517866,0.988113,0.5,2,1
0.426338,0.284441,0.5,10,7
0.57766,0.650841,0.5,6,4
0.579463,0.98536,0.5,6,4
0.38107,0.615465,0.5,3,3
0.601282,0.273238,0.5,14,11
0.850064,0.709326,0.5,24,21
0.586876,0.339096,0.5,10,7
0.504172,0.476385,0.5,6,4
0.405376,0.397604,0.5,4,4
0.825157,0.335649,0.5,9,9
0.432956,0.417379,0.5,9,8
0.700967,0.591873,0.5,15,13
0.498724,0.413616,0.5,10,9
0.659625,0.806625,0.5,12,10
0.310842,0.740024,0.5,4,4
0.678872,0.293711,0.5,13,11
0.607237,0.773972,0.5,8,7
0.298533,0.530583,0.5,3,2
0.622777,0.553589,0.5,16,13
0.698458,0.393735,0.5,8,6
0.287678,0.731521,0.5,1,1
0.470346,0.839925,0.5,1,1
0.409291,0.27244,0.5,9,4
0.448395,0.596007,0.5,6,6
0.443542,0.461959,0.5,6,5
0.638436,0.372267,0.5,11,7
0.585067,0.878301,0.5,9,7
0.572286,0.696268,0.5,11,9
0.633593,0.947773,0.5,9,8
0.500891,0.694019,0.5,6,6
0.563376,0.269163,0.5,11,9
0.306325,0.412104,0.5,2,2
0.350338,0.953172,0.5,2,2
0.68593,0.736281,0.5,17,15
0.594472,0.311586,0.5,12,7
0.659451,0.705551,0.5,10,7
0.6384,0.339254,0.5,12,9
0.595447,0.426177,0.5,12,11
0.43951,0.741797,0.5,3,2
0.798302,0.6374,0.5,18,16
0.53473,0.784925,0.5,7,4
0.451238,0.465716,0.5,7,6
0.588192,0.629323,0.5,8,8
0.53651,0.880211,0.5,11,10
0.454764,0.804104,0.5,6,6
0.911806,0.22872,0.5,11,6
0.688045,0.912985,0.5,16,13
0.418364,0.619692,0.5,4,4
0.491552,0.937639,0.5,7,7
0.608667,0.439034,0.5,10,10
0.513969,0.39745,0.5,11,9
0.538635,0.296591,0.5,11,9
0.745112,0.563104,0.5,22,18
0.521102,0.633139,0.5,8,8
0.783238,0.944136,0.5,33,28
0.594126,0.529002,0.5,5,5
0.572777,0.601986,0.5,11,10
0.609167,0.376645,0.5,9,8
0.488635,0.276327,0.5,17,9
0.853875,0.361193,0.5,19,14
0.44949,0.64593,0.5,3,1
0.634545,0.523528,0.5,12,11
0.708236,0.83963,0.5,11,9
0.757817,0.413273,0.5,13,8
0.850598,0.635642,0.5,23,18
0.727226,0.704168,0.5,16,14
0.71338,0.286775,0.5,8,6
0.522513,0.606579,0.5,6,5
0.427481,0.522359,0.5,2,2
0.523725,0.418439,0.5,5,5
0.645433,0.339315,0.5,10,9
0.45481,0.389776,0.5,11,7
0.383469,0.296646,0.5,5,3
0.477759,0.30613,0.5,12,10
0.637791,0.904313,0.5,13,11
0.601726,0.311397,0.5,6,5
0.525212,0.618317,0.5,10,9
0.602025,0.354525,0.5,7,5
0.804298,0.950115,0.5,33,29
0.585636,0.379181,0.5,7,7
0.250203,0.508824,0.5,3,2
0.278878,0.686506,0.5,2,2
0.7948,0.246068,0.5,15,14
0.63687,0.559841,0.5,11,9
0.423029,0.661188,0.5,4,4
0.522466,0.818273,0.5,6,4
0.504189,0.476328,0.5,6,4
0.374319,0.836295,0.5,2,1
0.629503,0.715943,0.5,15,11
0.553449,0.642534,0.5,7,5
0.529152,0.241474,0.5,10,8
0.543375,0.68329,0.5,5,4
0.6176,0.854299,0.5,5,4
0.601219,0.708699,0.5,10,5
0.589881,0.594351,0.5,6,6
0.565277,0.715799,0.5,9,9
0.54486,0.491919,0.5,9,7
0.672148,0.755866,0.5,17,14
0.410648,0.440586,0.5,8,6
0.544366,0.763367,0.5,10,10
0.673131,0.746643,0.5,11,8
0.460697,0.458363,0.5,7,6
0.332331,0.299844,0.5,2,1
0.810542,0.227847,0.5,12,9
0.538817,0.885231,0.5,4,4
0.155819,0.575563,0.5,1,1
0.444266,0.711957,0.5,1,0
0.680379,0.539191,0.5,14,12
0.969912,0.206894,0.5,14,13
0.501464,0.746007,0.5,5,5
0.757232,0.365278,0.5,11,10
0.4474,0.567734,0.5,4,3
0.620774,0.856032,0.5,9,7
0.760398,0.936987,0.5,31,27
0.26558,0.695578,0.5,0,0
0.73292,0.380242,0.5,17,13
0.349645,0.554964,0.5,2,2
0.646939,0.305315,0.5,10,9
0.683633,0.433813,0.5,15,15
0.606739,0.828508,0.5,9,8
0.813987,0.86138,0.5,29,23
0.613454,0.984353,0.5,12,11
0.540382,0.479121,0.5,8,8
0.793261,0.323333,0.5,8,8
0.65433,0.365416,0.5,12,11
0.433893,0.681138,0.5,4,4
0.630934,0.399985,0.5,17,12
1,0.239294,0.5,17,15
0.477257,0.301592,0.5,9,8
0.816364,0.418055,0.5,18,12
0.594298,0.880532,0.5,13,13
0.721551,0.399379,0.5,16,13
0.426986,0.537925,0.5,2,1
0.723138,0.95924,0.5,23,20
0.627041,0.475686,0.5,11,7
0.52851,0.239281,0.5,15,12
0.614162,0.792194,0.5,9,7
0.283637,0.302537,0.5,7,6
0.4647,0.452234,0.5,6,6
0.459564,0.514423,0.5,9,8
0.835683,0.579879,0.5,17,16
0.484308,0.442592,0.5,8,7
0.727423,0.687554,0.5,9,8
0.955603,0.62677,0.5,25,17
0.970128,0.445293,0.5,16,16
0.325759,0.608602,0.5,4,3
0.465707,0.697471,0.5,2,2
0.479759,0.372281,0.5,5,5
0.526689,0.468295,0.5,7,6
0.594519,0.9829,0.5,7,6
0.528042,0.590883,0.5,2,2
0.542207,0.545735,0.5,8,6
0.562016,0.698308,0.5,4,3
0.54275,0.346325,0.5,8,8
0.93063,0.347486,0.5,19,16
0.415505,0.734197,0.5,1,1
0.659068,0.467128,0.5,17,13
0.564265,0.414928,0.5,7,6
0.75842,0.547894,0.5,14,13
0.770931,0.248873,0.5,6,6
0.907232,0.735996,0.5,35,29
0.581445,0.488545,0.5,14,13
0.584586,0.334483,0.5,9,7
0.751395,0.725418,0.5,16,15
0.462298,0.589125,0.5,3,2
0.200723,0.311842,0.5,5,5
0.702348,0.21743,0.5,10,8
0.686717,0.236101,0.5,12,9
0.627269,0.633264,0.5,8,6
0.653763,0.555258,0.5,11,11
0.871364,0.67118,0.5,23,20
0.451137,0.873448,0.5,0,0
0.493594,0.89532,0.5,1,1
0.448532,0.835199,0.5,5,4
0.675472,0.961212,0.5,14,13
0.588118,0.91857,0.5,7,7
0.590944,0.947704,0.5,7,7
0.652906,0.406619,0.5,12,11
0.970381,0.701607,0.5,35,29
0.453656,0.836287,0.5,3,1
0.494942,0.238797,0.5,15,13
0.785221,0.618773,0.5,20,17
0.529431,0.943289,0.5,5,4
0.524836,0.223306,0.5,9,7
0.276946,0.222874,0.5,6,5
0.604726,0.763992,0.5,7,7
0.572864,0.693512,0.5,7,6
0.624965,0.737653,0.5,10,7
0.493553,0.705054,0.5,6,6
0.330656,0.261031,0.5,7,7
0.555635,0.676486,0.5,4,4
0.853661,0.218382,0.5,13,11
0.521089,0.942221,0.5,4,4
0.482172,0.742245,0.5,3,2
